track,bpm,C,Db,D,Eb,E,F,Gb,G,Ab,A,Bb,B
Flume - You & Me.mp3,150.13,0.19137931,0.13243021300000002,0.02816092,0.045730705999999996,0.027339901,0.199835796,0.011986864,0.004433498,0.046387520999999994,0.068144499,0.19228243,0.051888342000000004
George Fitzgerald - Burns.mp3,123.993,0.020934272,0.056769357,0.404058872,0.004296554,0.049913155,0.0054849619999999995,0.135204315,0.022031264,0.01151842,0.13639272300000002,0.002468233,0.15092787300000002
Gesaffelstein - Hate Or Glory.mp3,102.98700000000001,0.013024602,0.081283164,0.364367262,0.030631934,0.029184756,0.008361473000000001,0.146647371,0.08739347199999999,0.031677119,0.041244573,0.13072841300000002,0.035455861
J Balvin - Mi Gente.mp3,104.959,0.066415763,0.015164931999999999,0.089882665,0.062320124000000005,0.191277397,0.051472215999999994,0.15574496300000001,0.09054682300000001,0.0297764,0.09010405099999999,0.024795217999999997,0.132499447
Mr. Carmack - Pay For What.mp3,148.02100000000002,0.06863934,0.012975988,0.036866359,0.06209071099999999,0.118360417,0.046325490999999996,0.08234295400000001,0.053723017000000005,0.081372787,0.051540141,0.004123211,0.38163958299999995
Justice - D.A.N.C.E.mp3,113.015,0.069094394,0.10598945900000001,0.063152851,0.068615237,0.135793004,0.027407762000000002,0.152850982,0.02798275,0.06765692400000001,0.152180163,0.031241016,0.098035458
Justice - Genesis.mp3,117.055,0.06827388599999999,0.044363205,0.25610117600000004,0.041399071,0.085268254,0.11905938099999999,0.055034087999999995,0.054540065,0.042584725,0.151566051,0.050587887000000005,0.031222211
Justin Martin - Don't Go (Dusky Remix).mp3,123.072,0.112537136,0.032026144,0.212358883,0.02097445,0.050980392,0.071954843,0.051693405,0.01087344,0.104991087,0.19281045800000002,0.012655971,0.126143791
James Blake  - Limit To Your Love (Club remix).mp3,123.046875,0.065814735,0.069834413,0.026037917,0.103191745,0.011399088,0.189164867,0.02537797,0.042356610999999995,0.19744420399999998,0.085613151,0.16762659,0.016138708999999998
Kendrick Lamar - HUMBLE (Skrillex Remix).mp3,150.029,0.08554092099999999,0.048246263,0.036406689,0.050318189000000006,0.07000148,0.106704159,0.100636377,0.08583691,0.107592127,0.077993192,0.16294213400000002,0.06778156
Kid Cudi - Pursuit of Happiness.mp3,115.277,0.19171513899999998,0.030105329,0.038908977000000004,0.012262223000000001,0.209794058,0.044804276,0.016506839,0.102971231,0.059739035,0.175129697,0.023659802,0.094403396
Major Lazer - Lean On.mp3,98.007,0.08559032300000001,0.016302919,0.120036813,0.014856692,0.010255061999999999,0.119116487,0.031159611,0.304102025,0.058900867999999995,0.083749671,0.133841704,0.022087825
Malaa - Notorious.mp3,123.02799999999999,0.021487886,0.032360243,0.365465286,0.116685215,0.073110179,0.072853352,0.073538224,0.029535143,0.035099735,0.103158976,0.048454755999999995,0.028251006000000002
Marvin Gaye - Sexual Healing (Kygo Remix).mp3,100.98700000000001,0.22045010399999998,0.005358381,0.040975856,0.242577066,0.020803127,0.10439387300000001,0.013805711000000002,0.069532875,0.10433083300000001,0.039588981,0.127025153,0.011158041
Justin Timberlake - Cry Me a River.mp3,147.768,0.043887905,0.14116604900000002,0.042277339000000004,0.13166371400000002,0.097841842,0.015622483000000001,0.034546626000000004,0.030117571,0.213480432,0.046947979,0.099452408,0.102995651
Drake - 0 To 100.mp3,88.309,0.046413502,0.052405062999999995,0.045063291,0.018987342,0.09156118099999999,0.062869198,0.133755274,0.187679325,0.055696203,0.083122363,0.077468354,0.14497890300000002
Purple Disco Machine - Body Funk (Dom Dolla Remix).mp3,124.00299999999999,0.083277326,0.06293150900000001,0.07301277,0.031282459,0.035498259,0.141931936,0.20755178100000002,0.041730311,0.012952893,0.259668846,0.024867111,0.025294801000000002
ODESZA - Bloom (Lane 8 Remix).mp3,124.99600000000001,0.018082664,0.125789323,0.099526406,0.012629162,0.172000574,0.08173076900000001,0.10562571800000001,0.022962113,0.04857921900000001,0.23292192899999997,0.023177382000000003,0.056974742
ODESZA - Loyal.mp3,139.961,0.025022341,0.19772118,0.10075960699999999,0.019660411000000003,0.086126005,0.055741734,0.223302055,0.047028597000000005,0.055741734,0.10455764099999999,0.016867739,0.067470956
