track_x,track_y,dist,bpm_inc
J Balvin - Mi Gente.mp3,Justice - Genesis.mp3,0.07103137680146833,0.11524500042873888
Justice - Genesis.mp3,J Balvin - Mi Gente.mp3,0.07103137680146833,0.11524500042873888
Disclosure - When A Fire Starts To Burn.mp3,ODESZA - Loyal.mp3,0.07109083577193467,0.12919127375996403
ODESZA - Loyal.mp3,Disclosure - When A Fire Starts To Burn.mp3,0.07109083577193467,0.12919127375996403
Zhu - My Life (Kyle Watson Remix).mp3,Disclosure - Omen (Jonas Rathsman Remix).mp3,0.07112088878815039,0.008023216114714878
Disclosure - Omen (Jonas Rathsman Remix).mp3,Zhu - My Life (Kyle Watson Remix).mp3,0.07112088878815039,0.008023216114714878
Four Tet - Only Human.mp3,Bonobo - Linked.mp3,0.07112266343977011,0.04062569136601633
Bonobo - Linked.mp3,Four Tet - Only Human.mp3,0.07112266343977011,0.04062569136601633
Bicep - Just.mp3,Disclosure - Stimulation.mp3,0.07113091547708977,0.07496541724304591
Disclosure - Stimulation.mp3,Bicep - Just.mp3,0.07113091547708977,0.07496541724304591
Tchami - Missing You.mp3,Justin Bieber - Yummy (Dance remix).wav,0.07114803930070039,0.03209447619047615
Justin Bieber - Yummy (Dance remix).wav,Tchami - Missing You.mp3,0.07114803930070039,0.03209447619047615
Bicep - Just.mp3,Disclosure - Holding On.mp3,0.07117581469546265,0.033349444175930484
Disclosure - Holding On.mp3,Bicep - Just.mp3,0.07117581469546265,0.033349444175930484
Daft Punk - Aerodynamic.mp3,Sacha Robotti - Low Key Goddess.mp3,0.07121268234666897,0.009064132398170936
Sacha Robotti - Low Key Goddess.mp3,Daft Punk - Aerodynamic.mp3,0.07121268234666897,0.009064132398170936
The xx - Tides (Dixon Remix).mp3,Justice - D.A.N.C.E.mp3,0.07122618291343796,0.07948502411184359
Justice - D.A.N.C.E.mp3,The xx - Tides (Dixon Remix).mp3,0.07122618291343796,0.07948502411184359
Hot Since 82 - Veins.mp3,ODESZA - Say My Name (feat. Zyra).mp3,0.0712323300702991,0.07780230860162708
ODESZA - Say My Name (feat. Zyra).mp3,Hot Since 82 - Veins.mp3,0.0712323300702991,0.07780230860162708
Against All Logic - You Are Going to Love Me and Scream.mp3,Galantis - Runaway (U&I).mp3,0.071235252310436,0.00824145049528718
Galantis - Runaway (U&I).mp3,Against All Logic - You Are Going to Love Me and Scream.mp3,0.071235252310436,0.00824145049528718
Ginuwine - Pony.mp3,Dillon Francis - Masta Blasta (THE REBIRTH).mp3,0.07130701455685558,0.020890835351771622
Dillon Francis - Masta Blasta (THE REBIRTH).mp3,Ginuwine - Pony.mp3,0.07130701455685558,0.020890835351771622
Ekali - Unfaith.mp3,Skrillex - Midnight Hour.mp3,0.0713229074730331,0.04819889187000918
Skrillex - Midnight Hour.mp3,Ekali - Unfaith.mp3,0.0713229074730331,0.04819889187000918
Hannah Wants  - Rhymes.mp3,Four Tet - Only Human.mp3,0.07134579649713337,0.008016572875409685
Four Tet - Only Human.mp3,Hannah Wants  - Rhymes.mp3,0.07134579649713337,0.008016572875409685
Bonobo - Bambro Koyo Ganda.mp3,Galantis - Runaway (U&I).mp3,0.07138123411098915,0.09080835887047901
Galantis - Runaway (U&I).mp3,Bonobo - Bambro Koyo Ganda.mp3,0.07138123411098915,0.09080835887047901
Against All Logic - You Are Going to Love Me and Scream.mp3,Drake - Get It Together.mp3,0.07144808166159036,0.01599043987936037
Drake - Get It Together.mp3,Against All Logic - You Are Going to Love Me and Scream.mp3,0.07144808166159036,0.01599043987936037
Backstreet Boys - Everybody (Backstreet's Back).mp3,Disclosure - When A Fire Starts To Burn.mp3,0.0714716002604671,0.14744355264254166
Disclosure - When A Fire Starts To Burn.mp3,Backstreet Boys - Everybody (Backstreet's Back).mp3,0.0714716002604671,0.14744355264254166
RL Grime - Pressure (Valentino Khan Remix).mp3,ODESZA - Loyal.mp3,0.0714825763786992,0.11069580674856373
ODESZA - Loyal.mp3,RL Grime - Pressure (Valentino Khan Remix).mp3,0.0714825763786992,0.11069580674856373
Ginuwine - Pony.mp3,Schoolboy Q - 5200.mp3,0.0714860326905506,0.10964919134307373
Schoolboy Q - 5200.mp3,Ginuwine - Pony.mp3,0.0714860326905506,0.10964919134307373
Love Regenerator - CP-1.mp3,Hannah Wants  - Rhymes.mp3,0.07152322633993473,0.015922024938685126
Hannah Wants  - Rhymes.mp3,Love Regenerator - CP-1.mp3,0.07152322633993473,0.015922024938685126
Tchami - Born Again.mp3,Kanye West - Father Stretch My Hands Pt. 1.mp3,0.0715404964136053,0.11417657045840414
Kanye West - Father Stretch My Hands Pt. 1.mp3,Tchami - Born Again.mp3,0.0715404964136053,0.11417657045840414
Justice - D.A.N.C.E.mp3,Oliver Huntemann - Rotlicht.mp3,0.07155349728769651,0.09720833517674649
Oliver Huntemann - Rotlicht.mp3,Justice - D.A.N.C.E.mp3,0.07155349728769651,0.09720833517674649
Cardi B - I Like It (Dillon Francis Remix).mp3,The Weeknd - Snowchild.mp3,0.07156185875195306,0.014354422513138523
The Weeknd - Snowchild.mp3,Cardi B - I Like It (Dillon Francis Remix).mp3,0.07156185875195306,0.014354422513138523
Bell Biv DeVoe - Poison (RIFFA Bootleg).wav,Hugo Massien - No Return.mp3,0.0715835044730368,0.0
Hugo Massien - No Return.mp3,Bell Biv DeVoe - Poison (RIFFA Bootleg).wav,0.0715835044730368,0.0
ODESZA - Memories That You Call (ODESZA & Golden Features VIP Remix).mp3,Disclosure - Stimulation.mp3,0.07162293359990893,0.07501916730557681
Disclosure - Stimulation.mp3,ODESZA - Memories That You Call (ODESZA & Golden Features VIP Remix).mp3,0.07162293359990893,0.07501916730557681
Dog Blood - BREAK LAW.mp3,J Balvin - Mi Gente.mp3,0.07169075529177849,0.02891605293495552
J Balvin - Mi Gente.mp3,Dog Blood - BREAK LAW.mp3,0.07169075529177849,0.02891605293495552
Four Tet - Baby.mp3,Malaa - Notorious.mp3,0.07170410523607469,0.03282179666417398
Malaa - Notorious.mp3,Four Tet - Baby.mp3,0.07170410523607469,0.03282179666417398
AC Slater - Fly Kicks (Wax Motif Remix).mp3,Chrome Sparks - Wake.mp3,0.07170900656968389,0.041892713984516286
Chrome Sparks - Wake.mp3,AC Slater - Fly Kicks (Wax Motif Remix).mp3,0.07170900656968389,0.041892713984516286
Beyonce - Formation.mp3,Tchami - Born Again.mp3,0.07174706512909299,0.03307479133529021
Tchami - Born Again.mp3,Beyonce - Formation.mp3,0.07174706512909299,0.03307479133529021
Wild Cherry - Play That Funky Music (Gordo Edit).mp3,Zhu - Exhale.mp3,0.07179109458569653,0.13765587301587312
Zhu - Exhale.mp3,Wild Cherry - Play That Funky Music (Gordo Edit).mp3,0.07179109458569653,0.13765587301587312
Justice - D.A.N.C.E.mp3,A$AP Ferg - Work (DJZA Tech House Remix).wav,0.07179726239352399,0.08876587178693093
A$AP Ferg - Work (DJZA Tech House Remix).wav,Justice - D.A.N.C.E.mp3,0.07179726239352399,0.08876587178693093
Justice - D.A.N.C.E.mp3,Zhu - My Life (Kyle Watson Remix).mp3,0.07182868190306434,0.08851037472901828
Zhu - My Life (Kyle Watson Remix).mp3,Justice - D.A.N.C.E.mp3,0.07182868190306434,0.08851037472901828
Denzel Curry - SPEEDBOAT.mp3,Skrillex - Midnight Hour.mp3,0.0718905594220175,0.04963298089500999
Skrillex - Midnight Hour.mp3,Denzel Curry - SPEEDBOAT.mp3,0.0718905594220175,0.04963298089500999
Ariana Grande - 7 rings.mp3,Kendrick Lamar - HUMBLE (Skrillex Remix).mp3,0.07191177619967097,0.07126842225522674
Kendrick Lamar - HUMBLE (Skrillex Remix).mp3,Ariana Grande - 7 rings.mp3,0.07191177619967097,0.07126842225522674
Daft Punk - One More Time (Capital People Remix).mp3,M83 - Midnight City (Eric Prydz Remix).mp3,0.07193864049426431,0.032175746031746034
M83 - Midnight City (Eric Prydz Remix).mp3,Daft Punk - One More Time (Capital People Remix).mp3,0.07193864049426431,0.032175746031746034
Billie Eilish - Everything I Wanted (Rauschhaus Edit).wav,Dillon Francis - Need You.mp3,0.07197576894077887,0.09901550539920152
Dillon Francis - Need You.mp3,Billie Eilish - Everything I Wanted (Rauschhaus Edit).wav,0.07197576894077887,0.09901550539920152
Zhu - My Life (Kyle Watson Remix).mp3,Four Tet - Only Human.mp3,0.0719925119692572,0.03236111788518749
Four Tet - Only Human.mp3,Zhu - My Life (Kyle Watson Remix).mp3,0.0719925119692572,0.03236111788518749
Four Tet - Planet.mp3,Dog Blood - TURN OFF THE LIGHTS.mp3,0.07200550175306422,0.008221572966460165
Dog Blood - TURN OFF THE LIGHTS.mp3,Four Tet - Planet.mp3,0.07200550175306422,0.008221572966460165
Disclosure - Stimulation.mp3,Hugo Massien - No Return.mp3,0.07204241645257592,0.04836469841269834
Hugo Massien - No Return.mp3,Disclosure - Stimulation.mp3,0.07204241645257592,0.04836469841269834
What So Not - Goh (AC Slater Remix).mp3,Childish Gambino - This Is America (remix).mp3,0.07206109514733205,0.04183676286781024
Childish Gambino - This Is America (remix).mp3,What So Not - Goh (AC Slater Remix).mp3,0.07206109514733205,0.04183676286781024
Flume - The Difference.mp3,Ginuwine - Pony.mp3,0.07210220740168045,0.12628851461724783
Ginuwine - Pony.mp3,Flume - The Difference.mp3,0.07210220740168045,0.12628851461724783
Disclosure - Latch.mp3,Disclosure - Stimulation.mp3,0.0721088015701594,0.05748200613185108
Disclosure - Stimulation.mp3,Disclosure - Latch.mp3,0.0721088015701594,0.05748200613185108
RL Grime - Pressure (Valentino Khan Remix).mp3,Purple Disco Machine - Body Funk (Dom Dolla Remix).mp3,0.07211526072023608,0.01620122093820311
Purple Disco Machine - Body Funk (Dom Dolla Remix).mp3,RL Grime - Pressure (Valentino Khan Remix).mp3,0.07211526072023608,0.01620122093820311
ODESZA - Bloom (Lane 8 Remix).mp3,Ariana Grande - 7 rings.mp3,0.07212141110735955,0.12041985343530999
Ariana Grande - 7 rings.mp3,ODESZA - Bloom (Lane 8 Remix).mp3,0.07212141110735955,0.12041985343530999
Kid Cudi - Pursuit of Happiness.mp3,Four Tet - Planet.mp3,0.07213039768688344,0.10154670923080929
Four Tet - Planet.mp3,Kid Cudi - Pursuit of Happiness.mp3,0.07213039768688344,0.10154670923080929
Childish Gambino - This Is America (remix).mp3,Drake - Get It Together.mp3,0.07213878949853977,0.008129354285389112
Drake - Get It Together.mp3,Childish Gambino - This Is America (remix).mp3,0.07213878949853977,0.008129354285389112
Dillon Francis - Need You.mp3,ODESZA - Say My Name (feat. Zyra).mp3,0.07215642140860934,0.027572100999455198
ODESZA - Say My Name (feat. Zyra).mp3,Dillon Francis - Need You.mp3,0.07215642140860934,0.027572100999455198
Kid Cudi - Pursuit of Happiness.mp3,Zhu - Faded.mp3,0.07217754703880325,0.08416249555418685
Zhu - Faded.mp3,Kid Cudi - Pursuit of Happiness.mp3,0.07217754703880325,0.08416249555418685
J Balvin - Mi Gente.mp3,ODESZA - Say My Name (feat. Zyra).mp3,0.07219254561373771,0.0961232481254585
ODESZA - Say My Name (feat. Zyra).mp3,J Balvin - Mi Gente.mp3,0.07219254561373771,0.0961232481254585
Justin Bieber - Yummy (Dance remix).wav,ODESZA - Bloom (Lane 8 Remix).mp3,0.0722055467275524,0.015840507936507896
ODESZA - Bloom (Lane 8 Remix).mp3,Justin Bieber - Yummy (Dance remix).wav,0.0722055467275524,0.015840507936507896
Tchami - Missing You.mp3,Kid Cudi - Pursuit of Happiness.mp3,0.07221082241904875,0.10165948107601684
Kid Cudi - Pursuit of Happiness.mp3,Tchami - Missing You.mp3,0.07221082241904875,0.10165948107601684
Zhu - Faded.mp3,Travis Scott - goosebumps.m4a,0.07225965071498149,0.04056681522495785
Travis Scott - goosebumps.m4a,Zhu - Faded.mp3,0.07225965071498149,0.04056681522495785
Denzel Curry - SPEEDBOAT.mp3,Bonobo - Bambro Koyo Ganda.mp3,0.07227938223468121,0.03898093803563081
Bonobo - Bambro Koyo Ganda.mp3,Denzel Curry - SPEEDBOAT.mp3,0.07227938223468121,0.03898093803563081
Four Tet - Only Human.mp3,Seven Lions - Strangers.mp3,0.07233700610278405,0.023370262757974613
Seven Lions - Strangers.mp3,Four Tet - Only Human.mp3,0.07233700610278405,0.023370262757974613
Justice - D.A.N.C.E.mp3,Snoop Dogg - Drop It LIke It's Hot (DEL30 remix).wav,0.07235101424348668,0.08876587178693093
Snoop Dogg - Drop It LIke It's Hot (DEL30 remix).wav,Justice - D.A.N.C.E.mp3,0.07235101424348668,0.08876587178693093
FISHER - You Little Beauty.mp3,ODESZA - Memories That You Call (ODESZA & Golden Features VIP Remix).mp3,0.07240475796202345,0.03325944198139938
ODESZA - Memories That You Call (ODESZA & Golden Features VIP Remix).mp3,FISHER - You Little Beauty.mp3,0.07240475796202345,0.03325944198139938
Schoolboy Q - 5200.mp3,Chrome Sparks - Wake.mp3,0.07240994974982021,0.06660999858329787
Chrome Sparks - Wake.mp3,Schoolboy Q - 5200.mp3,0.07240994974982021,0.06660999858329787
Skrillex - Mumbai Power.mp3,Drake - Get It Together.mp3,0.07241923590625826,0.1393371324515695
Drake - Get It Together.mp3,Skrillex - Mumbai Power.mp3,0.07241923590625826,0.1393371324515695
Jack U - Mind (Malaa remix).mp3,RL Grime - Tell Me.mp3,0.07246036792794303,0.1381922539682541
RL Grime - Tell Me.mp3,Jack U - Mind (Malaa remix).mp3,0.07246036792794303,0.1381922539682541
Tchami - Born Again.mp3,Malaa - Notorious.mp3,0.0724728809794297,0.02415710244822312
Malaa - Notorious.mp3,Tchami - Born Again.mp3,0.0724728809794297,0.02415710244822312
Drake - Nice For What.mp3,T-Pain - I'm Sprung.mp3,0.07250852258061644,0.07063622930809253
T-Pain - I'm Sprung.mp3,Drake - Nice For What.mp3,0.07250852258061644,0.07063622930809253
"Daft Punk - Harder, Better, Faster, Stronger.mp3",Snoop Dogg - Drop It LIke It's Hot (DEL30 remix).wav,0.07257266786939208,0.003479365079365033
Snoop Dogg - Drop It LIke It's Hot (DEL30 remix).wav,"Daft Punk - Harder, Better, Faster, Stronger.mp3",0.07257266786939208,0.003479365079365033
Hugo Massien - No Return.mp3,Drake - Passionfruit.mp3,0.07263032245249497,0.0988290319699946
Drake - Passionfruit.mp3,Hugo Massien - No Return.mp3,0.07263032245249497,0.0988290319699946
Rufus Du Sol - Underwater (Adam Port Remix).mp3,Virtual Self - Ghost Voices (Lane 8 Remix).mp3,0.07268991138493232,0.042231561822125764
Virtual Self - Ghost Voices (Lane 8 Remix).mp3,Rufus Du Sol - Underwater (Adam Port Remix).mp3,0.07268991138493232,0.042231561822125764
Hannah Wants  - Rhymes.mp3,Caribou - Can't Do Without You (Tale Of Us Remix).mp3,0.07269446388614112,0.02548015144179259
Caribou - Can't Do Without You (Tale Of Us Remix).mp3,Hannah Wants  - Rhymes.mp3,0.07269446388614112,0.02548015144179259
Galantis - Runaway (U&I).mp3,Zhu - My Life (Kyle Watson Remix).mp3,0.07269681701745308,0.024305386203644953
Zhu - My Life (Kyle Watson Remix).mp3,Galantis - Runaway (U&I).mp3,0.07269681701745308,0.024305386203644953
What So Not - Goh (AC Slater Remix).mp3,Shiba San - Okay.mp3,0.07269704433144339,0.05025499565100771
Shiba San - Okay.mp3,What So Not - Goh (AC Slater Remix).mp3,0.07269704433144339,0.05025499565100771
James Blake  - Limit To Your Love (Club remix).mp3,Disclosure - Holding On.mp3,0.07273487269182162,0.007778539682539722
Disclosure - Holding On.mp3,James Blake  - Limit To Your Love (Club remix).mp3,0.07273487269182162,0.007778539682539722
Four Tet - Planet.mp3,Daft Punk - Aerodynamic.mp3,0.07276275794586318,0.03320531805829037
Daft Punk - Aerodynamic.mp3,Four Tet - Planet.mp3,0.07276275794586318,0.03320531805829037
Kanye West - Father Stretch My Hands Pt. 1.mp3,Justin Bieber - Yummy (Dance remix).wav,0.07280857054595441,0.08806305708828528
Justin Bieber - Yummy (Dance remix).wav,Kanye West - Father Stretch My Hands Pt. 1.mp3,0.07280857054595441,0.08806305708828528
Denzel Curry - SPEEDBOAT.mp3,ALICE DEEJAY - Better Off Alone.mp3,0.0728086374025024,0.14108364369568666
ALICE DEEJAY - Better Off Alone.mp3,Denzel Curry - SPEEDBOAT.mp3,0.0728086374025024,0.14108364369568666
FISHER - You Little Beauty.mp3,Corona - Rhythm Of The Night (Blonde Remix).mp3,0.07281987592102197,0.00764038095238091
Corona - Rhythm Of The Night (Blonde Remix).mp3,FISHER - You Little Beauty.mp3,0.07281987592102197,0.00764038095238091
Disclosure - When A Fire Starts To Burn.mp3,"Daft Punk - Harder, Better, Faster, Stronger.mp3",0.07283114549799036,0.0038307349665924195
"Daft Punk - Harder, Better, Faster, Stronger.mp3",Disclosure - When A Fire Starts To Burn.mp3,0.07283114549799036,0.0038307349665924195
Four Tet - Planet.mp3,Wild Cherry - Play That Funky Music (Gordo Edit).mp3,0.07283655066959761,0.03198882539682543
Wild Cherry - Play That Funky Music (Gordo Edit).mp3,Four Tet - Planet.mp3,0.07283655066959761,0.03198882539682543
Chrome Sparks - Wake.mp3,Porter Robinson - Easy.m4a,0.07287908818729841,0.06659333149995417
Porter Robinson - Easy.m4a,Chrome Sparks - Wake.mp3,0.07287908818729841,0.06659333149995417
Virtual Self - Ghost Voices (Lane 8 Remix).mp3,ODESZA - Bloom (Lane 8 Remix).mp3,0.0728869898729501,0.016227642276422725
ODESZA - Bloom (Lane 8 Remix).mp3,Virtual Self - Ghost Voices (Lane 8 Remix).mp3,0.0728869898729501,0.016227642276422725
FISHER - You Little Beauty.mp3,Travis Scott - goosebumps.m4a,0.07289197825491106,0.04889222257172133
Travis Scott - goosebumps.m4a,FISHER - You Little Beauty.mp3,0.07289197825491106,0.04889222257172133
Four Tet - Baby.mp3,Chris Lake - I Want You.mp3,0.07292537264970247,0.016462946371432283
Chris Lake - I Want You.mp3,Four Tet - Baby.mp3,0.07292537264970247,0.016462946371432283
RL Grime - Tell Me.mp3,James Blake  - Limit To Your Love (Club remix).mp3,0.07300736313711867,0.1381922539682541
James Blake  - Limit To Your Love (Club remix).mp3,RL Grime - Tell Me.mp3,0.07300736313711867,0.1381922539682541
Drake - Get It Together.mp3,Tchami - Born Again.mp3,0.07301076114077576,0.02429863995902809
Tchami - Born Again.mp3,Drake - Get It Together.mp3,0.07301076114077576,0.02429863995902809
Flume - Insane (Bishu Remix).mp3,Love Regenerator - CP-1.mp3,0.07303405949771404,0.12156480721903196
Love Regenerator - CP-1.mp3,Flume - Insane (Bishu Remix).mp3,0.07303405949771404,0.12156480721903196
M83 - Midnight City (Eric Prydz Remix).mp3,Four Tet - Planet.mp3,0.07321657190532478,0.0001811266074986111
Four Tet - Planet.mp3,M83 - Midnight City (Eric Prydz Remix).mp3,0.07321657190532478,0.0001811266074986111
Dillon Francis - Get Low.mp3,Beyoncé - Crazy In Love.mp3,0.07325937124828989,0.018837291383048405
Beyoncé - Crazy In Love.mp3,Dillon Francis - Get Low.mp3,0.07325937124828989,0.018837291383048405
Seven Lions - Strangers.mp3,Dusky - Perth Remix.mp3,0.0733017667184307,0.03976927261672388
Dusky - Perth Remix.mp3,Seven Lions - Strangers.mp3,0.0733017667184307,0.03976927261672388
ODESZA - Say My Name (feat. Zyra).mp3,Oliver Huntemann - Rotlicht.mp3,0.07331918425124735,0.07781969265002436
Oliver Huntemann - Rotlicht.mp3,ODESZA - Say My Name (feat. Zyra).mp3,0.07331918425124735,0.07781969265002436
A$AP Ferg - Work (DJZA Tech House Remix).wav,Against All Logic - You Are Going to Love Me and Scream.mp3,0.07332047597530701,0.015694222222222175
Against All Logic - You Are Going to Love Me and Scream.mp3,A$AP Ferg - Work (DJZA Tech House Remix).wav,0.07332047597530701,0.015694222222222175
Justin Martin - Don't Go (Dusky Remix).mp3,Dillon Francis - Need You.mp3,0.0733378000454424,0.09923991389858973
Dillon Francis - Need You.mp3,Justin Martin - Don't Go (Dusky Remix).mp3,0.0733378000454424,0.09923991389858973
Justice - D.A.N.C.E.mp3,Four Tet - Only Human.mp3,0.07336562465991472,0.12373578728487364
Four Tet - Only Human.mp3,Justice - D.A.N.C.E.mp3,0.07336562465991472,0.12373578728487364
Rufus Du Sol - Brighter.mp3,Bell Biv DeVoe - Poison (RIFFA Bootleg).wav,0.07338583926117646,0.04335369783099024
Bell Biv DeVoe - Poison (RIFFA Bootleg).wav,Rufus Du Sol - Brighter.mp3,0.07338583926117646,0.04335369783099024
Daft Punk - Aerodynamic.mp3,Denzel Curry - SPEEDBOAT.mp3,0.0734440890747622,0.02400413261012656
Denzel Curry - SPEEDBOAT.mp3,Daft Punk - Aerodynamic.mp3,0.0734440890747622,0.02400413261012656
FISHER - You Little Beauty.mp3,Kanye West - Father Stretch My Hands Pt. 1.mp3,0.0734507695225032,0.09637627334465197
Kanye West - Father Stretch My Hands Pt. 1.mp3,FISHER - You Little Beauty.mp3,0.0734507695225032,0.09637627334465197
Dillon Francis - EDM O'CLOCK.mp3,James Blake  - Limit To Your Love (Club remix).mp3,0.07351241772431061,0.0
James Blake  - Limit To Your Love (Club remix).mp3,Dillon Francis - EDM O'CLOCK.mp3,0.07351241772431061,0.0
Snoop Dogg - Drop It LIke It's Hot (DEL30 remix).wav,Chris Lake - I Want You.mp3,0.0735293179458877,0.01593803174603171
Chris Lake - I Want You.mp3,Snoop Dogg - Drop It LIke It's Hot (DEL30 remix).wav,0.0735293179458877,0.01593803174603171
Disclosure - Omen (Jonas Rathsman Remix).mp3,Childish Gambino - This Is America (remix).mp3,0.07354196257326918,4.838514576025344e-05
Childish Gambino - This Is America (remix).mp3,Disclosure - Omen (Jonas Rathsman Remix).mp3,0.07354196257326918,4.838514576025344e-05
Bonobo - Linked.mp3,Rihanna - Kiss It Better (Four Tet Remix).mp3,0.07354810281842986,0.016965959751677025
Rihanna - Kiss It Better (Four Tet Remix).mp3,Bonobo - Linked.mp3,0.07354810281842986,0.016965959751677025
Shiba San - Okay.mp3,Jack U - Mind (Malaa remix).mp3,0.07357201180812868,0.00024285261386640947
Jack U - Mind (Malaa remix).mp3,Shiba San - Okay.mp3,0.07357201180812868,0.00024285261386640947
Beyoncé - Crazy In Love.mp3,Flume - Holdin' On.mp3,0.07363257013358895,0.10118485780595882
Flume - Holdin' On.mp3,Beyoncé - Crazy In Love.mp3,0.07363257013358895,0.10118485780595882
Skrillex - Midnight Hour.mp3,Daft Punk - Aerodynamic.mp3,0.07368636278739728,0.025028071146116364
Daft Punk - Aerodynamic.mp3,Skrillex - Midnight Hour.mp3,0.07368636278739728,0.025028071146116364
Flume - The Difference.mp3,Schoolboy Q - Numb Numb Juice.mp3,0.0736924545081965,0.019126135654124094
Schoolboy Q - Numb Numb Juice.mp3,Flume - The Difference.mp3,0.0736924545081965,0.019126135654124094
Drake - Get It Together.mp3,Flume - Never Be Like You (Disclosure Remix).mp3,0.07373347263445255,0.025228363781837588
Flume - Never Be Like You (Disclosure Remix).mp3,Drake - Get It Together.mp3,0.07373347263445255,0.025228363781837588
Bicep - Just.mp3,Virtual Self - Ghost Voices (Lane 8 Remix).mp3,0.07374731290205742,0.024982916951384184
Virtual Self - Ghost Voices (Lane 8 Remix).mp3,Bicep - Just.mp3,0.07374731290205742,0.024982916951384184
Kodak Black - Patty Cake.mp3,Travis Scott - SICKO MODE.mp3,0.07385673694151017,0.019159204176364346
Travis Scott - SICKO MODE.mp3,Kodak Black - Patty Cake.mp3,0.07385673694151017,0.019159204176364346
Beyoncé - Drunk in Love.mp3,Vince Staples - So What.mp3,0.07387747205598083,0.04292651574662569
Vince Staples - So What.mp3,Beyoncé - Drunk in Love.mp3,0.07387747205598083,0.04292651574662569
Justice - Genesis.mp3,Purple Disco Machine - Body Funk (Dom Dolla Remix).mp3,0.07388049028719874,0.05935671265644349
Purple Disco Machine - Body Funk (Dom Dolla Remix).mp3,Justice - Genesis.mp3,0.07388049028719874,0.05935671265644349
Jamie xx - Hold Tight.mp3,James Blake  - Limit To Your Love (Club remix).mp3,0.07391836458454701,0.020009650793650795
James Blake  - Limit To Your Love (Club remix).mp3,Jamie xx - Hold Tight.mp3,0.07391836458454701,0.020009650793650795
Love Regenerator - CP-1.mp3,Tchami - Born Again.mp3,0.07393496169303901,0.01583333333333337
Tchami - Born Again.mp3,Love Regenerator - CP-1.mp3,0.07393496169303901,0.01583333333333337
Childish Gambino - This Is America (remix).mp3,Corona - Rhythm Of The Night (Blonde Remix).mp3,0.07393766460464272,0.007835428571428537
Corona - Rhythm Of The Night (Blonde Remix).mp3,Childish Gambino - This Is America (remix).mp3,0.07393766460464272,0.007835428571428537
Disclosure - Holding On.mp3,What So Not - Goh (AC Slater Remix).mp3,0.07393825577524314,0.04189557433631178
What So Not - Goh (AC Slater Remix).mp3,Disclosure - Holding On.mp3,0.07393825577524314,0.04189557433631178
Jamie xx - SeeSaw (Club Version).mp3,ODESZA - Say My Name (feat. Zyra).mp3,0.07394620218778986,0.08660732911480425
ODESZA - Say My Name (feat. Zyra).mp3,Jamie xx - SeeSaw (Club Version).mp3,0.07394620218778986,0.08660732911480425
Dr Dre - The Next Episode.mp3,The Weeknd - Blinding Lights.mp3,0.07395672725280897,0.11452881494693143
The Weeknd - Blinding Lights.mp3,Dr Dre - The Next Episode.mp3,0.07395672725280897,0.11452881494693143
Kaskade - Tight.mp3,A$AP Ferg - Work (DJZA Tech House Remix).wav,0.07398576447040214,0.007867936507936513
A$AP Ferg - Work (DJZA Tech House Remix).wav,Kaskade - Tight.mp3,0.07398576447040214,0.007867936507936513
Jack U - Mind (Malaa remix).mp3,Dog Blood - BREAK LAW.mp3,0.07401821767035667,0.13938621590088338
Dog Blood - BREAK LAW.mp3,Jack U - Mind (Malaa remix).mp3,0.07401821767035667,0.13938621590088338
Zhu - My Life (Kyle Watson Remix).mp3,Denzel Curry - SPEEDBOAT.mp3,0.07403160996613516,0.024970630139725548
Denzel Curry - SPEEDBOAT.mp3,Zhu - My Life (Kyle Watson Remix).mp3,0.07403160996613516,0.024970630139725548
Kanye West - Father Stretch My Hands Pt. 1.mp3,Jamie xx - SeeSaw (Club Version).mp3,0.07404308874820606,0.10544001131861919
Jamie xx - SeeSaw (Club Version).mp3,Kanye West - Father Stretch My Hands Pt. 1.mp3,0.07404308874820606,0.10544001131861919
Justin Martin - Don't Go (Dusky Remix).mp3,Bell Biv DeVoe - Poison (RIFFA Bootleg).wav,0.07405747617864135,0.00020419047619049836
Bell Biv DeVoe - Poison (RIFFA Bootleg).wav,Justin Martin - Don't Go (Dusky Remix).mp3,0.07405747617864135,0.00020419047619049836
Skrillex - Mumbai Power.mp3,Disclosure - Latch.mp3,0.0741443922373159,0.14891053071663965
Disclosure - Latch.mp3,Skrillex - Mumbai Power.mp3,0.0741443922373159,0.14891053071663965
Dillon Francis - EDM O'CLOCK.mp3,Beyoncé - Drunk in Love.mp3,0.07422315343871101,0.1380215873015873
Beyoncé - Drunk in Love.mp3,Dillon Francis - EDM O'CLOCK.mp3,0.07422315343871101,0.1380215873015873
Beyoncé - Drunk in Love.mp3,Caribou - Can't Do Without You (Tale Of Us Remix).mp3,0.07422818189537508,0.08383008272492735
Caribou - Can't Do Without You (Tale Of Us Remix).mp3,Beyoncé - Drunk in Love.mp3,0.07422818189537508,0.08383008272492735
Flume - Never Be Like You (Disclosure Remix).mp3,Daft Punk - Aerodynamic.mp3,0.07424955894331214,0.024319909321242887
Daft Punk - Aerodynamic.mp3,Flume - Never Be Like You (Disclosure Remix).mp3,0.07424955894331214,0.024319909321242887
Justice - D.A.N.C.E.mp3,Diplo - Love To The World.mp3,0.07429155403656125,0.08848382958014422
Diplo - Love To The World.mp3,Justice - D.A.N.C.E.mp3,0.07429155403656125,0.08848382958014422
